customer_name,kids_home,teens_home,number_complaints,distinct_stores_visited,lifetime_spend_groceries,lifetime_spend_electronics,typical_hour,lifetime_spend_vegetables,lifetime_spend_nonalcohol_drinks,lifetime_spend_alcohol_drinks,lifetime_spend_meat,lifetime_spend_fish,lifetime_spend_hygiene,lifetime_spend_videogames,lifetime_spend_petfood,lifetime_total_distinct_products,percentage_of_products_bought_promotion,year_first_transaction,latitude,longitude,age,female,total_kids,total_lifetime_spend,has_loyalty_card
Brenda Armstrong,3.0,0.0,2.0,2.0,7173.0,1253.0,9.0,133.0,232.0,373.0,581.0,449.0,344.0,139.0,189.0,45.0,,2014.0,38.74838577513707,-9.156575046877172,34.0,1,3.0,10866.0,0
Phd. Patricia Nelson,2.0,1.0,0.0,2.0,10774.0,469.0,11.0,1576.0,430.0,374.0,33.0,160.0,1635.0,190.0,284.0,187.0,0.3149483501952701,2019.0,38.77171810703667,-9.083201186005148,68.0,1,3.0,15925.0,1
Phd. Ella Mayer,0.0,1.0,1.0,7.0,15049.0,520.0,11.0,722.0,321.0,839.0,1030.0,582.0,620.0,406.0,,113.0,0.4402154143813487,2021.0,38.7184575231386,-9.155204038883014,61.0,1,1.0,20089.0,0
Phd. Krystle Rathbone,1.0,1.0,1.0,1.0,2039.0,23511.0,14.0,80.0,377.0,339.0,1144.0,844.0,872.0,458.0,278.0,114.0,0.4964799195770022,2021.0,38.72152242274111,-9.135809394650344,33.0,1,2.0,29942.0,0
Phd. Terry Bandy,1.0,1.0,1.0,5.0,6959.0,2868.0,10.0,1891.0,379.0,390.0,47.0,57.0,815.0,171.0,426.0,84.0,0.0113938861909054,2011.0,38.75985097137056,-9.182683336209667,79.0,0,2.0,14003.0,1
Msc. Marcos Irons,0.0,0.0,0.0,2.0,31804.0,21.0,7.0,833.0,512.0,80.0,606.0,343.0,908.0,20.0,276.0,278.0,0.2200166979276892,2011.0,38.73325146444272,-9.139768854251486,62.0,0,0.0,35403.0,1
Bsc. Vernon Smith,1.0,0.0,0.0,1.0,22988.0,2154.0,8.0,768.0,234.0,158.0,582.0,656.0,1268.0,129.0,807.0,164.0,0.1012159719799833,2021.0,38.7471600835667,-9.146491254865184,44.0,0,1.0,29744.0,1
Msc. Ervin Mastin,0.0,0.0,4.0,2.0,21167.0,393.0,6.0,571.0,183.0,27.0,625.0,215.0,1189.0,27.0,203.0,191.0,0.232142246558863,2007.0,38.76683249625077,-9.160835149540478,80.0,0,0.0,24600.0,1
Bsc. Jacob Hart,1.0,1.0,1.0,3.0,22045.0,5541.0,11.0,811.0,1064.0,1317.0,1867.0,,1144.0,492.0,304.0,358.0,0.176102223655576,2015.0,38.71997518034473,-9.160161391185463,70.0,0,2.0,34585.0,1
Bsc. Robert Carradine,1.0,1.0,0.0,1.0,5466.0,1730.0,8.0,738.0,285.0,370.0,876.0,714.0,776.0,141.0,333.0,94.0,0.2206576500459268,2026.0,38.72865424170585,-9.139161984768306,27.0,0,2.0,11429.0,1
Alvin Goularte,1.0,1.0,0.0,5.0,21060.0,677.0,17.0,788.0,96.0,176.0,414.0,209.0,485.0,719.0,612.0,96.0,0.7247550628074906,2008.0,38.73027684096781,-9.185638390606682,36.0,0,2.0,25236.0,1
Bsc. Walter Miranda,0.0,1.0,0.0,1.0,12699.0,439.0,8.0,405.0,363.0,558.0,721.0,378.0,652.0,87.0,440.0,197.0,0.2226062225218776,2003.0,38.76748710878635,-9.165300431118885,45.0,0,1.0,16742.0,1
Msc. Roberto Sewell,6.0,1.0,1.0,2.0,16792.0,4095.0,12.0,464.0,567.0,1123.0,1385.0,1477.0,979.0,402.0,424.0,298.0,0.2778175517100434,2017.0,38.73903130615378,-9.120510690032708,56.0,0,7.0,27708.0,1
David Turner,0.0,1.0,1.0,4.0,4029.0,166.0,7.0,378.0,189.0,54.0,457.0,294.0,63.0,16.0,235.0,67.0,0.6444604735614415,2016.0,38.74238107601388,-9.15513224873876,86.0,0,1.0,5881.0,1
Msc. Betty Spector,1.0,0.0,1.0,4.0,29074.0,696.0,17.0,441.0,585.0,794.0,1510.0,1887.0,2112.0,214.0,355.0,276.0,0.4758294185610927,2015.0,38.70879226794742,-9.16588558909717,31.0,1,1.0,37668.0,1
Ashley Marchand,2.0,1.0,2.0,2.0,10017.0,912.0,10.0,119.0,262.0,395.0,519.0,524.0,648.0,83.0,248.0,99.0,1.0,2015.0,38.74692726641882,-9.155974225732203,28.0,1,3.0,13727.0,0
Debbra Jones,0.0,1.0,0.0,6.0,3334.0,866.0,14.0,161.0,38.0,,,593.0,322.0,9.0,132.0,68.0,0.5237944234458578,2017.0,38.75081176659218,-9.130194710276209,44.0,1,1.0,5455.0,0
Msc. Mary Scates,0.0,1.0,0.0,6.0,19133.0,1441.0,18.0,210.0,313.0,88.0,458.0,419.0,1010.0,68.0,292.0,141.0,0.624473769524378,2015.0,38.7965635865479,-9.12284012927408,84.0,1,1.0,23432.0,0
Margaret Right,2.0,0.0,2.0,2.0,8576.0,1330.0,8.0,112.0,243.0,673.0,796.0,245.0,461.0,12.0,321.0,14.0,0.2161878167986831,2016.0,38.74719957450717,-9.156716094090752,33.0,1,2.0,12769.0,0
Msc. Eunice Stevens,1.0,1.0,4.0,4.0,22477.0,359.0,10.0,1656.0,415.0,183.0,97.0,32.0,2099.0,35.0,460.0,195.0,0.3020634752710924,2017.0,38.78109112540456,-9.183392829315084,56.0,1,2.0,27813.0,1
Jennifer Fitzsimmons,1.0,1.0,1.0,5.0,3760.0,341.0,13.0,480.0,207.0,159.0,578.0,381.0,353.0,144.0,373.0,31.0,0.307638827062546,2021.0,38.78551743087645,-9.13140001552534,64.0,1,2.0,6776.0,1
Phd. Louise Hite,1.0,1.0,1.0,3.0,3172.0,1278.0,12.0,1377.0,526.0,29.0,63.0,133.0,2451.0,51.0,255.0,91.0,0.0209919970684126,2017.0,38.740644313517215,-9.109906006726654,74.0,1,2.0,9335.0,1
Willie Therrien,2.0,3.0,3.0,3.0,10385.0,892.0,10.0,106.0,422.0,427.0,1500.0,820.0,66.0,35.0,546.0,111.0,0.0129017359689187,2013.0,38.7804195236226,-9.157556829710227,73.0,0,5.0,15199.0,1
Phd. Micah Burkley,6.0,2.0,1.0,2.0,18143.0,4559.0,14.0,1027.0,848.0,1719.0,1709.0,1951.0,780.0,226.0,27.0,288.0,0.3612374626984383,2012.0,38.76711459793582,-9.184509387079292,47.0,0,8.0,30989.0,1
Frances Moravek,2.0,2.0,3.0,2.0,9102.0,377.0,13.0,728.0,355.0,635.0,1096.0,1225.0,800.0,90.0,541.0,125.0,0.3228588858658366,2018.0,38.76844240166231,-9.16786002793597,80.0,1,4.0,14949.0,1
Msc. Gloria Davis,1.0,0.0,0.0,3.0,10653.0,228.0,,1972.0,451.0,96.0,59.0,33.0,1255.0,151.0,201.0,61.0,0.2186506245091435,2012.0,38.74852542524821,-9.167022726961108,80.0,1,1.0,15099.0,1
Phd. Linda Helstrom,1.0,1.0,0.0,1.0,14212.0,1510.0,11.0,1206.0,463.0,221.0,87.0,58.0,2651.0,127.0,528.0,176.0,0.2565367269476332,2016.0,38.75552447491113,-9.116756095805345,66.0,1,2.0,21063.0,1
Harvey Hague,1.0,0.0,1.0,3.0,8742.0,112.0,17.0,376.0,190.0,86.0,815.0,401.0,490.0,287.0,668.0,32.0,0.2963747379454494,2016.0,38.71094434534786,-9.1611345416525,39.0,0,1.0,12167.0,1
Phd. Kimberly Robbins,1.0,1.0,0.0,1.0,17892.0,5204.0,10.0,1082.0,1064.0,1519.0,2005.0,1865.0,707.0,406.0,174.0,388.0,0.1406867071872061,2011.0,38.784207300616906,-9.180913968455622,73.0,1,2.0,31918.0,1
Martha Castellucci,0.0,1.0,1.0,3.0,10678.0,1261.0,9.0,133.0,132.0,144.0,925.0,380.0,206.0,6.0,520.0,75.0,0.6729848917748442,2016.0,38.73568711869046,-9.179797928376171,53.0,1,1.0,14385.0,1
Janet Justice,0.0,0.0,1.0,1.0,4396.0,19376.0,18.0,255.0,405.0,1136.0,833.0,423.0,334.0,1239.0,427.0,68.0,0.2172689801008856,2015.0,38.75939469812508,-9.160112504888131,30.0,1,0.0,28824.0,1
Bsc. Terrance Eichhorn,1.0,1.0,1.0,5.0,3230.0,242.0,6.0,204.0,464.0,967.0,1006.0,808.0,174.0,383.0,357.0,90.0,,2021.0,38.70821145686355,-9.174530560072904,74.0,0,2.0,7835.0,0
Bsc. Sandra Moralez,1.0,0.0,0.0,5.0,4867.0,847.0,9.0,1050.0,455.0,209.0,117.0,260.0,2785.0,30.0,315.0,128.0,0.0825637157637675,2016.0,38.75025408013277,-9.17986979077995,75.0,1,1.0,10935.0,1
Bsc. Kathleen Miller,0.0,1.0,0.0,2.0,17829.0,556.0,8.0,702.0,293.0,102.0,1608.0,792.0,352.0,127.0,504.0,186.0,0.2143875964354529,2013.0,38.73277064976506,-9.147646550994985,82.0,1,1.0,22865.0,1
Bsc. Donna Heavilin,1.0,1.0,0.0,5.0,21592.0,4881.0,12.0,1280.0,419.0,1871.0,870.0,1068.0,1629.0,430.0,686.0,321.0,0.3458470855068719,2016.0,38.7233459261549,-9.125131415511571,80.0,1,2.0,34726.0,1
Phd. Brian Pridemore,1.0,3.0,0.0,3.0,17223.0,620.0,7.0,,697.0,512.0,224.0,199.0,1455.0,211.0,13.0,155.0,0.1601191914093654,2020.0,38.76501570392431,-9.123276822751796,68.0,0,4.0,21154.0,1
Karen Fairrow,1.0,1.0,4.0,4.0,7361.0,189.0,23.0,488.0,157.0,85.0,1063.0,145.0,1115.0,38.0,295.0,94.0,0.3859660864708621,2025.0,38.71992234204764,-9.136660917395252,28.0,1,2.0,10936.0,1
Msc. Barbara Lyles,1.0,1.0,1.0,4.0,33130.0,1757.0,14.0,137.0,630.0,1014.0,874.0,562.0,1873.0,248.0,359.0,271.0,0.8817594161442786,2009.0,38.70833213995535,-9.147193819809443,73.0,1,2.0,40584.0,1
Phd. Charles Ehlers,1.0,0.0,1.0,6.0,11608.0,1639.0,15.0,,959.0,538.0,835.0,767.0,654.0,109.0,233.0,206.0,0.3360227863726743,2021.0,38.74339538502178,-9.123030707482538,32.0,0,1.0,17342.0,0
Phd. Willie Hughey,1.0,1.0,1.0,2.0,14501.0,2238.0,7.0,1949.0,356.0,407.0,15.0,69.0,1211.0,182.0,244.0,108.0,0.1483489203912205,2017.0,38.71252050286365,-9.167492133448908,40.0,1,2.0,21172.0,1
Bsc. Melissa Sorenson,0.0,1.0,0.0,1.0,26253.0,56.0,9.0,891.0,227.0,73.0,899.0,471.0,924.0,259.0,966.0,141.0,0.0653554137207693,2014.0,38.766359128926986,-9.154387311773588,57.0,1,1.0,31019.0,1
Maureen Galloway,0.0,1.0,1.0,2.0,15151.0,13561.0,21.0,85.0,327.0,1506.0,907.0,448.0,554.0,1434.0,338.0,161.0,0.1041181718337091,2014.0,38.736349737734216,-9.185441906473509,31.0,1,1.0,34311.0,1
Bsc. Earnest Merlette,1.0,1.0,1.0,2.0,9466.0,560.0,13.0,1232.0,522.0,6.0,306.0,57.0,1839.0,233.0,229.0,132.0,0.1774282492974698,2019.0,38.73425422656456,-9.173333763274304,70.0,0,2.0,14450.0,1
Phd. Colleen Noto,0.0,1.0,1.0,2.0,16348.0,1378.0,14.0,833.0,425.0,144.0,424.0,586.0,924.0,167.0,359.0,193.0,0.1534273502865224,2012.0,38.73227389577115,-9.162265551292403,67.0,1,1.0,21588.0,1
Sean Cook,0.0,0.0,0.0,1.0,272.0,6687.0,20.0,120.0,470.0,865.0,664.0,313.0,16.0,1955.0,298.0,181.0,0.2568141326368947,2019.0,38.770897496504425,-9.156999526556165,61.0,0,0.0,11660.0,1
Daniel Dewitt,0.0,0.0,1.0,5.0,15375.0,644.0,19.0,681.0,178.0,121.0,690.0,116.0,87.0,27.0,445.0,80.0,0.8440902221097245,2025.0,38.75264573322681,-9.144917857329672,29.0,0,0.0,18364.0,1
Phd. Dorothy Brady,1.0,1.0,0.0,3.0,147.0,2297.0,15.0,2155.0,349.0,296.0,67.0,54.0,612.0,144.0,162.0,65.0,0.0710386837697927,2014.0,38.74188827450344,-9.126567347663189,53.0,1,2.0,6283.0,1
Phd. Gary Kerr,0.0,1.0,0.0,2.0,28694.0,1731.0,9.0,745.0,288.0,106.0,470.0,368.0,330.0,35.0,734.0,200.0,0.3539360511368424,2015.0,38.763597216937136,-9.145149750054,45.0,0,1.0,33501.0,1
Bsc. Jon Wood,5.0,4.0,0.0,1.0,26587.0,4944.0,12.0,,577.0,1772.0,,1375.0,1301.0,395.0,296.0,388.0,0.1121597398948974,2017.0,38.7437562343832,-9.193583683792154,30.0,0,9.0,37247.0,1
Bsc. Elizabeth Bagby,,1.0,1.0,3.0,5876.0,,19.0,2170.0,551.0,190.0,66.0,26.0,883.0,197.0,132.0,36.0,0.0804019219764361,2017.0,38.77140236687129,-9.16425824075534,51.0,1,,10091.0,1
Msc. Virginia Norman,1.0,1.0,1.0,5.0,4909.0,222.0,14.0,,250.0,646.0,257.0,597.0,303.0,189.0,335.0,361.0,0.1514355598918806,2018.0,38.80306200156206,-9.221561172970535,28.0,1,2.0,7708.0,0
Phd. Kristopher Stonecipher,4.0,4.0,1.0,3.0,12234.0,5703.0,9.0,800.0,674.0,1956.0,1139.0,2162.0,741.0,387.0,357.0,298.0,0.081373929463645,2014.0,38.71277285727064,-9.191530262521615,29.0,0,8.0,26153.0,1
Sabrina Aguayo,1.0,1.0,2.0,5.0,6047.0,375.0,12.0,411.0,63.0,118.0,570.0,235.0,207.0,200.0,176.0,51.0,0.9413949479613478,2016.0,38.712213655738346,-9.120036369362634,85.0,1,2.0,8402.0,1
Corey Fothergill,0.0,0.0,1.0,5.0,11279.0,122.0,20.0,314.0,151.0,222.0,1138.0,613.0,370.0,453.0,291.0,83.0,0.2049639740353213,2021.0,38.771372012331625,-9.172937692417635,71.0,0,0.0,14953.0,1
Msc. Kevin Green,1.0,0.0,1.0,5.0,17486.0,3362.0,23.0,,455.0,217.0,527.0,208.0,583.0,146.0,308.0,364.0,0.2949736374018858,2017.0,38.76888022813082,-9.062272069765903,42.0,0,1.0,23292.0,0
Phd. Hannelore Hill,1.0,,0.0,2.0,15028.0,428.0,6.0,1631.0,294.0,348.0,902.0,1213.0,562.0,196.0,532.0,121.0,0.2230280033905901,2013.0,38.7617483306691,-9.175030658337423,70.0,1,,21134.0,1
Bsc. Michelle East,2.0,4.0,2.0,3.0,18255.0,3320.0,10.0,1278.0,1051.0,1947.0,929.0,1044.0,452.0,300.0,571.0,341.0,0.171856461395942,2011.0,38.75237881061964,-9.143913737548854,56.0,1,6.0,29147.0,1
Joelle Zdenek,0.0,0.0,1.0,2.0,3710.0,18793.0,23.0,36.0,785.0,1136.0,515.0,593.0,495.0,1572.0,443.0,122.0,0.3532047347282712,2014.0,38.72194634870544,-9.150580136384226,65.0,1,0.0,28078.0,1
Jesse Lynn,2.0,0.0,2.0,2.0,9478.0,1724.0,6.0,276.0,130.0,709.0,538.0,58.0,552.0,111.0,369.0,84.0,0.5647687452077323,2013.0,38.74807832821124,-9.157581141864163,32.0,0,2.0,13945.0,0
Msc. Gerald Barnhart,0.0,2.0,0.0,1.0,9733.0,1679.0,8.0,349.0,179.0,627.0,866.0,1072.0,1258.0,173.0,389.0,162.0,0.1615817095272652,2011.0,38.7366271993422,-9.153593305503726,42.0,0,2.0,16325.0,1
Bsc. Sarah Briggs,3.0,1.0,1.0,3.0,12702.0,6319.0,10.0,590.0,143.0,2221.0,1566.0,2150.0,1216.0,399.0,126.0,38.0,0.1828281110741831,2017.0,38.74635784366232,-9.126306656557375,61.0,1,4.0,27432.0,1
Bsc. Joe Salim,5.0,5.0,1.0,3.0,3342.0,2942.0,10.0,1159.0,1018.0,2109.0,1512.0,1335.0,1595.0,374.0,976.0,329.0,0.2812089008008822,2019.0,38.72160886357633,-9.126310202567105,65.0,0,10.0,16362.0,1
Phd. Michael Smith,1.0,1.0,0.0,2.0,22890.0,617.0,7.0,430.0,494.0,118.0,962.0,678.0,769.0,162.0,511.0,166.0,0.0582358290984072,2014.0,38.73047082610786,-9.171410123173764,71.0,0,2.0,27631.0,1
John Mueller,1.0,1.0,2.0,6.0,10241.0,594.0,11.0,785.0,145.0,61.0,873.0,56.0,600.0,125.0,167.0,46.0,0.4683956254034218,2009.0,38.74595313234807,-9.134829384466432,78.0,0,2.0,13647.0,1
Alan Sutton,2.0,0.0,1.0,6.0,15966.0,234.0,20.0,299.0,89.0,112.0,411.0,234.0,660.0,102.0,397.0,67.0,0.7538124181757077,2010.0,38.76273766186068,-9.147547393449113,47.0,0,2.0,18504.0,1
Carol Visick,1.0,0.0,2.0,2.0,12899.0,1486.0,11.0,228.0,182.0,500.0,435.0,729.0,224.0,103.0,445.0,22.0,0.5035862164730381,2023.0,38.74867260830851,-9.156953059833636,31.0,1,1.0,17231.0,0
Lawanna Baker,0.0,1.0,1.0,4.0,193.0,585.0,14.0,220.0,127.0,140.0,714.0,404.0,821.0,116.0,301.0,49.0,0.7309509598461085,2027.0,38.757776591590805,-9.1166596678232,26.0,1,1.0,3621.0,1
Bsc. Tiffany Lhuillier,1.0,1.0,0.0,2.0,7077.0,1514.0,6.0,552.0,407.0,526.0,636.0,388.0,575.0,174.0,466.0,125.0,0.3314561270954217,2016.0,38.7554143129091,-9.146822140984016,78.0,1,2.0,12315.0,1
Bsc. Eleanor Chang,1.0,1.0,1.0,4.0,12680.0,584.0,19.0,307.0,615.0,546.0,1461.0,,439.0,224.0,393.0,278.0,0.4648935209911332,2012.0,38.74478534178533,-9.190578205950647,58.0,1,2.0,17249.0,1
Msc. Virginia Bailey,0.0,1.0,0.0,2.0,5752.0,99.0,6.0,937.0,150.0,94.0,963.0,677.0,717.0,240.0,511.0,130.0,0.382606368556302,2009.0,38.74132709277387,-9.167717378514483,47.0,1,1.0,10140.0,1
Msc. Katherine Tuholski,2.0,1.0,0.0,3.0,22818.0,5670.0,10.0,302.0,697.0,611.0,923.0,127.0,870.0,175.0,314.0,308.0,0.4086176529067052,2014.0,38.78669826972971,-9.187734855034162,81.0,1,3.0,32507.0,1
Willie Wright,0.0,1.0,1.0,2.0,3263.0,14427.0,17.0,6.0,419.0,1368.0,1254.0,1210.0,16.0,992.0,305.0,63.0,0.2313231311893142,2017.0,38.7386548595016,-9.169397786683048,65.0,1,1.0,23260.0,1
Bsc. Deanna Tinsley,0.0,1.0,0.0,4.0,8890.0,291.0,9.0,1952.0,388.0,533.0,94.0,96.0,2577.0,81.0,363.0,41.0,0.2008552309513731,2015.0,38.74444178233624,-9.149811583439254,82.0,1,1.0,15265.0,1
Phd. Angelia Brown,1.0,1.0,1.0,2.0,8425.0,1565.0,9.0,1982.0,250.0,388.0,77.0,167.0,894.0,169.0,323.0,99.0,0.1062143326783959,2018.0,38.76034567860101,-9.17068777405502,64.0,1,2.0,14240.0,1
Jeremy Bogosh,2.0,1.0,2.0,3.0,9502.0,4.0,8.0,269.0,90.0,403.0,817.0,262.0,199.0,84.0,230.0,61.0,0.7109515272158072,2017.0,38.74710663179705,-9.157267430381664,31.0,0,3.0,11860.0,0
Phd. Robert Brent,0.0,1.0,1.0,3.0,14209.0,2056.0,12.0,1774.0,494.0,122.0,56.0,98.0,2494.0,51.0,614.0,101.0,0.1307794005768165,2020.0,38.78710731719371,-9.116313507705868,28.0,0,1.0,21968.0,1
Msc. Lillian Owen,0.0,0.0,0.0,1.0,24884.0,468.0,6.0,298.0,260.0,311.0,1086.0,818.0,400.0,24.0,415.0,203.0,0.2247042468783692,2010.0,38.73547405679484,-9.164544982271108,70.0,1,0.0,28964.0,1
Phd. Thomas Chambers,1.0,1.0,1.0,6.0,15130.0,1340.0,15.0,875.0,348.0,1338.0,834.0,482.0,1098.0,18.0,31.0,49.0,0.4283395056674775,2020.0,38.73235898299229,-9.196243752116771,71.0,0,2.0,21494.0,0
Lorita Cobian,0.0,0.0,1.0,2.0,7427.0,6572.0,17.0,180.0,526.0,966.0,979.0,1375.0,346.0,1200.0,413.0,124.0,0.3343030421535921,2013.0,38.75572238906112,-9.154441846480106,55.0,1,0.0,19984.0,1
Msc. Nancy Luke,5.0,0.0,1.0,1.0,17510.0,5155.0,12.0,723.0,324.0,1401.0,1957.0,1242.0,116.0,314.0,232.0,412.0,0.3191881613399726,2011.0,38.78765878838889,-9.146272893340337,33.0,1,5.0,28974.0,1
Jim Lee,0.0,0.0,0.0,1.0,8150.0,8832.0,15.0,158.0,273.0,1357.0,745.0,831.0,161.0,988.0,459.0,104.0,0.243112388798344,2016.0,38.76319424343721,-9.147984196605863,29.0,0,0.0,21954.0,1
Patricia Ashby,0.0,1.0,1.0,4.0,3022.0,13417.0,23.0,1.0,402.0,1004.0,1219.0,924.0,138.0,2274.0,237.0,132.0,0.2610073409959639,2018.0,38.74743312101007,-9.16774127366978,52.0,1,1.0,22638.0,1
Msc. Harvey Quinn,1.0,0.0,1.0,1.0,12160.0,645.0,7.0,1009.0,293.0,223.0,948.0,761.0,633.0,64.0,258.0,176.0,0.2199467235626478,2012.0,38.75978081581378,-9.15334298855167,64.0,0,1.0,16994.0,1
Lori Gabriel,0.0,0.0,2.0,1.0,11390.0,14142.0,19.0,127.0,364.0,1003.0,1218.0,1349.0,68.0,1120.0,387.0,69.0,0.3680921490250611,2029.0,38.74364115041031,-9.185081577287804,24.0,1,0.0,31168.0,1
Jason Anderson,1.0,0.0,1.0,1.0,8458.0,8343.0,8.0,260.0,437.0,1524.0,1526.0,179.0,54.0,1687.0,231.0,37.0,0.2999962613075742,2012.0,38.736436820963775,-9.18411117180351,67.0,0,1.0,22699.0,1
Phd. Vincent Solian,0.0,1.0,0.0,1.0,18201.0,533.0,6.0,584.0,401.0,378.0,555.0,341.0,705.0,146.0,304.0,159.0,0.3270272696436105,2021.0,38.751875005334185,-9.144120133639364,47.0,0,1.0,22148.0,1
Bsc. Ellen Dunn,1.0,1.0,1.0,2.0,36125.0,985.0,7.0,497.0,375.0,10.0,1020.0,610.0,659.0,43.0,221.0,243.0,0.1162130463963266,2014.0,38.72859961374034,-9.145668878792602,34.0,1,2.0,40545.0,1
Bsc. Michael Pineda,0.0,0.0,1.0,6.0,12768.0,1221.0,16.0,703.0,270.0,1041.0,778.0,,1246.0,409.0,207.0,76.0,0.7159125583285588,2015.0,38.68939337660655,-9.183893191073986,65.0,0,0.0,18643.0,0
Msc. Richard Nadeau,0.0,0.0,1.0,4.0,49043.0,3550.0,13.0,288.0,795.0,515.0,1375.0,556.0,754.0,331.0,397.0,254.0,0.1220624352379954,2010.0,38.72695311336622,-9.160722408993916,52.0,0,0.0,57604.0,1
Bsc. David Kitts,1.0,0.0,0.0,2.0,10565.0,758.0,14.0,1208.0,632.0,273.0,55.0,86.0,2025.0,352.0,457.0,127.0,0.017542753309328,2010.0,38.768351067015246,-9.1964578918648,42.0,0,1.0,16411.0,1
Bsc. Amy Talarico,7.0,0.0,1.0,4.0,3992.0,,8.0,1095.0,333.0,1306.0,1679.0,1648.0,970.0,386.0,215.0,144.0,0.1671927006345716,2003.0,38.78571353424668,-9.1396139113218,61.0,1,7.0,11624.0,1
Phd. Nancy Poyner,1.0,1.0,0.0,1.0,15206.0,324.0,6.0,758.0,259.0,241.0,651.0,964.0,772.0,97.0,584.0,178.0,0.3061430991954516,2009.0,38.74718302021339,-9.145648387421678,34.0,1,2.0,19856.0,1
Karla Hammond,0.0,0.0,1.0,2.0,9116.0,8894.0,23.0,17.0,827.0,776.0,861.0,1519.0,432.0,1645.0,299.0,62.0,0.3394637499010576,2020.0,38.747278605135634,-9.195185137985163,30.0,1,0.0,24386.0,1
Alicia Jones,1.0,2.0,3.0,2.0,1636.0,1162.0,15.0,605.0,492.0,505.0,893.0,1242.0,761.0,89.0,500.0,67.0,0.5096969206745714,2008.0,38.767142979721406,-9.194687725579255,77.0,1,3.0,7885.0,1
Bsc. Emily Brown,1.0,2.0,4.0,6.0,14825.0,2134.0,9.0,2052.0,653.0,309.0,63.0,106.0,426.0,92.0,223.0,37.0,0.0438041264000657,2011.0,38.73955701346167,-9.116781404128028,44.0,1,3.0,20883.0,1
James Goldstein,3.0,0.0,2.0,2.0,7851.0,792.0,9.0,,117.0,1083.0,1016.0,374.0,104.0,71.0,210.0,54.0,0.6468725598020321,2024.0,38.74824896332133,-9.156793052440404,29.0,0,3.0,11618.0,0
Msc. Michael June,3.0,5.0,1.0,1.0,17948.0,4764.0,7.0,468.0,947.0,2234.0,1258.0,1240.0,1176.0,480.0,736.0,321.0,0.3417103254509855,2019.0,38.76427364275271,-9.178014180871664,45.0,0,8.0,31251.0,1
Jamel Ressler,2.0,0.0,2.0,2.0,10892.0,190.0,12.0,188.0,129.0,593.0,801.0,387.0,569.0,47.0,174.0,61.0,0.5010864409440837,2016.0,38.74780066921637,-9.156412971395971,30.0,0,2.0,13970.0,0
Msc. Jean Penn,1.0,2.0,0.0,3.0,2548.0,3035.0,8.0,2064.0,518.0,388.0,1006.0,68.0,732.0,133.0,312.0,164.0,0.0724912303446005,2018.0,38.74063836743173,-9.133917471179474,53.0,1,3.0,10804.0,1
Bsc. Robert Fitzgerald,1.0,0.0,0.0,5.0,14639.0,3443.0,20.0,412.0,584.0,564.0,1253.0,1063.0,631.0,421.0,378.0,293.0,,2011.0,38.71150216976632,-9.152752706934445,55.0,0,1.0,23388.0,1
Msc. Randy Miller,0.0,1.0,1.0,3.0,16233.0,883.0,9.0,243.0,554.0,613.0,811.0,1515.0,1967.0,208.0,380.0,32.0,0.3778517230639689,2016.0,38.71771639979831,-9.156609080307163,30.0,0,1.0,23407.0,1
Bsc. Michael Heinlen,4.0,5.0,1.0,4.0,34298.0,4817.0,10.0,556.0,682.0,1746.0,1731.0,1292.0,263.0,638.0,509.0,283.0,0.1718280585357053,2011.0,38.72269938923045,-9.131314069053516,34.0,0,9.0,46532.0,0
Karen Simmons,1.0,0.0,1.0,1.0,5417.0,8565.0,22.0,201.0,522.0,1024.0,1249.0,,32.0,1551.0,158.0,68.0,0.2759289452327002,2020.0,38.7423842928646,-9.15049494953941,39.0,1,1.0,18719.0,1
Evelyn Goins,2.0,0.0,0.0,1.0,7327.0,10914.0,15.0,281.0,791.0,1493.0,652.0,636.0,433.0,1342.0,383.0,124.0,,2019.0,38.74219306496373,-9.19901867029515,71.0,1,2.0,24252.0,1
Bsc. William Wilkinson,1.0,1.0,1.0,1.0,20714.0,65.0,7.0,147.0,365.0,460.0,451.0,355.0,621.0,76.0,417.0,118.0,0.1913978551973354,2011.0,38.744709344484,-9.170152066849088,43.0,0,2.0,23671.0,0
Bsc. Alexander Brown,0.0,0.0,0.0,5.0,18677.0,1504.0,21.0,886.0,321.0,905.0,610.0,202.0,7.0,222.0,321.0,286.0,0.3115614685422877,2027.0,38.75569229481266,-9.056427301357312,26.0,0,0.0,23655.0,0
Msc. Sean Rucker,1.0,0.0,1.0,5.0,21263.0,2327.0,8.0,632.0,551.0,1200.0,740.0,1092.0,467.0,9.0,228.0,164.0,0.2599894782253762,2019.0,38.71064024604234,-9.116440624600118,40.0,0,1.0,28509.0,0
Msc. Harold Chalifour,5.0,1.0,2.0,3.0,21071.0,4141.0,8.0,540.0,904.0,2020.0,1648.0,1156.0,504.0,708.0,556.0,221.0,0.1178205935814588,2010.0,38.76527753550316,-9.164808527569903,57.0,0,6.0,33248.0,1
Angela Kratzer,2.0,0.0,2.0,1.0,7530.0,14547.0,22.0,79.0,360.0,773.0,498.0,198.0,481.0,1284.0,119.0,198.0,0.4034924055616705,2021.0,38.74234092243385,-9.147349575767652,26.0,1,2.0,25869.0,1
