customer_name,number_complaints,distinct_stores_visited,lifetime_spend_groceries,lifetime_spend_electronics,typical_hour,lifetime_spend_vegetables,lifetime_spend_nonalcohol_drinks,lifetime_spend_alcohol_drinks,lifetime_spend_meat,lifetime_spend_fish,lifetime_spend_hygiene,lifetime_spend_videogames,lifetime_spend_petfood,lifetime_total_distinct_products,percentage_of_products_bought_promotion,year_first_transaction,latitude,longitude,age,female,total_kids,total_lifetime_spend,average_value_per_product,has_loyalty_card,lifetime_spend_groceries_prop,lifetime_spend_electronics_prop,lifetime_spend_vegetables_prop,lifetime_spend_nonalcohol_drinks_prop,lifetime_spend_alcohol_drinks_prop,lifetime_spend_meat_prop,lifetime_spend_fish_prop,lifetime_spend_hygiene_prop,lifetime_spend_videogames_prop,lifetime_spend_petfood_prop,Cluster,cluster
Mittie Carr,2.0,2.0,8236.0,53.0,9.0,197.0,170.0,520.0,303.0,195.0,520.0,11.0,90.0,96.0,0.2739271221681253,2020.0,38.746765367508914,-9.157522367309934,34.0,1,2.0,10295.0,107.23958333333331,0,0.8,0.0051481301602719,0.0191355026711996,0.0165128703254006,0.0505099562894609,0.0294317629917435,0.0189412336085478,0.0505099562894609,0.0010684798445847,0.0087421078193297,0,0
Ramonita Peachey,0.0,1.0,8647.0,,14.0,29.0,434.0,772.0,1217.0,468.0,73.0,2055.0,181.0,182.0,0.1617774460353125,2015.0,38.729440578566745,-9.164261649870442,57.0,1,3.0,13876.0,76.24175824175825,0,0.6231622946093975,0.0,0.0020899394638224,0.0312770250792735,0.0556356298645142,0.0877053906024791,0.0337272989334102,0.0052608820985874,0.1480974344191409,0.0130441049293744,1,1
Msc. Stephen Denson,1.0,3.0,4017.0,1874.0,12.0,328.0,772.0,1160.0,1245.0,699.0,1513.0,221.0,455.0,256.0,1.0,2009.0,38.75395359454016,-9.158622564051251,83.0,0,2.0,12284.0,47.984375,1,0.3270107456854444,0.1525561706284597,0.026701400195376,0.0628459785086291,0.0944317811787691,0.1013513513513513,0.0569032888309996,0.1231683490719635,0.0179908824487137,0.037040052100293,2,2
Phd. Quentin Cabe,1.0,3.0,27443.0,2008.0,6.0,341.0,1238.0,499.0,1154.0,1212.0,1284.0,236.0,242.0,255.0,0.5707923326422968,2014.0,38.74980622154324,-9.17430765953455,39.0,0,1.0,35657.0,139.83137254901962,1,0.7696385001542474,0.0563143281824045,0.0095633395967131,0.0347196903833749,0.0139944470931373,0.0323639117143898,0.0339905207953557,0.0360097596544857,0.0066186162604818,0.0067868861654093,0,0
Phd. Bill Maxfield,0.0,4.0,10126.0,45.0,14.0,1571.0,801.0,7.0,167.0,438.0,2005.0,17.0,519.0,109.0,,2018.0,38.772561524281386,-9.120255388666946,42.0,0,2.0,15696.0,144.0,1,0.6451325178389399,0.0028669724770642,0.1000891946992864,0.0510321100917431,0.0004459734964322,0.0106396534148827,0.0279051987767584,0.1277395514780835,0.0010830784913353,0.033065749235474,4,4
Phd. Delbert Gales,1.0,2.0,1178.0,1587.0,19.0,2153.0,529.0,417.0,30.0,149.0,1046.0,143.0,373.0,201.0,0.0662305940383366,2011.0,38.78457764358073,-9.190809499173552,70.0,0,2.0,7605.0,37.83582089552239,1,0.1548980933596318,0.2086785009861932,0.28310322156476,0.0695595003287311,0.0548323471400394,0.0039447731755424,0.0195923734385272,0.1375410913872452,0.0188034188034188,0.0490466798159105,4,4
Betty Hester,0.0,6.0,9490.0,249.0,,222.0,507.0,467.0,593.0,,925.0,251.0,219.0,245.0,,2017.0,38.76092571155174,-9.148323930628804,46.0,1,0.0,12923.0,52.7469387755102,0,0.7343496092238644,0.0192679718331656,0.0171786736825814,0.0392323763831927,0.0361371198638087,0.0458871778998684,0.0,0.071577807010756,0.0194227346591348,0.0169465294436276,2,2
Lolita Spotwood,1.0,2.0,14057.0,11623.0,19.0,85.0,229.0,1249.0,651.0,973.0,262.0,1430.0,210.0,100.0,0.331928220722522,2020.0,38.725792813732326,-9.186995029014534,27.0,1,0.0,30769.0,307.69,0,0.4568559264194481,0.3777503331274984,0.0027625207189053,0.0074425558191686,0.0405928044460333,0.0211576586824401,0.0316227371705287,0.0085150638629789,0.0464753485651142,0.0068250511878839,1,1
Msc. Roberta Martin,0.0,1.0,27882.0,7101.0,13.0,383.0,949.0,2148.0,1809.0,833.0,1022.0,196.0,510.0,314.0,0.2459556967100143,2016.0,38.78269690521563,-9.1665612532534,62.0,1,5.0,42833.0,136.4108280254777,1,0.6509466999743189,0.1657833913104382,0.0089417038264889,0.0221558144421357,0.0501482501809352,0.0422337917026591,0.0194476221604837,0.0238601078607615,0.0045759110965844,0.0119067074451941,0,0
Linda Feller,3.0,1.0,24428.0,4440.0,15.0,100.0,517.0,349.0,1118.0,1472.0,725.0,207.0,471.0,75.0,0.2110132199528049,2011.0,38.745639604920605,-9.157857154161093,82.0,1,3.0,33827.0,451.0266666666666,1,0.7221450320749697,0.1312560972004611,0.0029562184054157,0.0152836491559996,0.0103172022349011,0.0330505217725485,0.0435155349277204,0.0214325834392644,0.0061193720992106,0.0139237886895083,0,0
Ken Remington,1.0,5.0,9488.0,928.0,14.0,853.0,651.0,905.0,687.0,87.0,135.0,474.0,851.0,215.0,0.7772778784352212,2013.0,38.71006469252802,-9.099523987507231,52.0,0,4.0,15059.0,70.04186046511627,0,0.6300551165416031,0.061624277840494,0.0566438674546782,0.043229962148881,0.0600969519888438,0.0456205591340726,0.0057772760475463,0.0089647386944684,0.0314761936383558,0.0565110565110565,2,2
Bsc. Judy Labelle,0.0,2.0,23081.0,6011.0,11.0,247.0,959.0,2315.0,1237.0,1584.0,1007.0,313.0,280.0,341.0,0.3220560719673211,2004.0,38.71032281721037,-9.1942377514425,71.0,1,6.0,37034.0,108.60410557184753,1,0.623238105524653,0.1623103094453745,0.006669546902846,0.0258951234001188,0.062510125830318,0.0334017389425932,0.0427715072635956,0.0271912296808338,0.0084516930388291,0.0075606199708376,0,0
Nancy Read,2.0,2.0,12931.0,1101.0,11.0,301.0,197.0,507.0,599.0,288.0,686.0,204.0,135.0,3.0,0.6421397284375978,2016.0,38.7478230594267,-9.157146137089786,31.0,1,2.0,16949.0,5649.666666666667,0,0.7629358664227978,0.0649595846362617,0.0177591598324384,0.0116231046079414,0.0299132692194229,0.0353413180718626,0.0169921529293763,0.0404743642692784,0.0120361083249749,0.0079650716856451,0,0
Joseph Zendejas,1.0,6.0,17435.0,3033.0,22.0,231.0,663.0,466.0,432.0,389.0,293.0,85.0,252.0,207.0,0.7798777921039923,2021.0,38.799335970444005,-9.138537179715431,78.0,0,1.0,23279.0,112.45893719806764,0,0.7489582885862794,0.1302891017655397,0.0099231066626573,0.0284806048369775,0.0200180420121139,0.0185574981743202,0.0167103397912281,0.0125864513080458,0.0036513595944842,0.0108252072683534,0,0
Lesia Wilson,0.0,1.0,17828.0,10510.0,16.0,782.0,126.0,911.0,622.0,1084.0,789.0,970.0,374.0,6.0,,2017.0,38.71984574434866,-9.161312080867168,80.0,1,1.0,33996.0,5666.0,0,0.5244146370161196,0.3091540181197788,0.0230027062007294,0.0037063183903988,0.0267972702670902,0.0182962701494293,0.0318861042475585,0.0232086127779738,0.0285327685610071,0.0110012942699141,0,0
Msc. Juana Forsyth,0.0,4.0,34633.0,1704.0,20.0,349.0,511.0,930.0,1440.0,1782.0,2430.0,400.0,319.0,258.0,0.4693416139594064,2014.0,38.781174236908406,-9.158918331507168,74.0,1,2.0,44498.0,172.47286821705427,1,0.7783046429052991,0.0382938559036361,0.0078430491258034,0.0114836621870645,0.0208998157220549,0.0323610049889882,0.0400467436738729,0.0546091959189177,0.0089891680524967,0.0071688615218661,0,0
Eduardo Echevarria,2.0,2.0,4706.0,7070.0,8.0,214.0,757.0,1343.0,974.0,837.0,227.0,1669.0,311.0,96.0,0.3521129609496879,2014.0,38.723023756628514,-9.153360299571691,62.0,0,1.0,18108.0,188.625,0,0.2598851336425889,0.3904351667771151,0.0118179810028716,0.0418047271924011,0.0741661144245637,0.0537883808261541,0.0462226640159045,0.0125358957366909,0.0921692069803401,0.0171747294013695,1,1
Robert Reichert,1.0,5.0,8553.0,2213.0,6.0,528.0,71.0,94.0,987.0,168.0,204.0,363.0,322.0,78.0,0.9295233141941226,2018.0,38.729122882960674,-9.178553909272267,55.0,0,1.0,13503.0,173.1153846153846,0,0.6334147967118419,0.1638895060356957,0.0391024216840702,0.0052580907946382,0.0069614159816337,0.0730948678071539,0.0124416796267496,0.0151077538324816,0.0268829149077982,0.0238465526179367,0,0
Msc. Robert Gibson,0.0,6.0,15333.0,950.0,11.0,635.0,710.0,241.0,251.0,241.0,2228.0,185.0,471.0,89.0,0.2823613561836771,2013.0,38.74498391038034,-9.123724590397927,64.0,0,2.0,21245.0,238.7078651685393,1,0.7217227582960697,0.0447164038597317,0.0298893857378206,0.0334196281477994,0.0113438456107319,0.0118145445987291,0.0113438456107319,0.1048717345257707,0.0087079312779477,0.0221699223346669,4,4
Hector Ford,0.0,3.0,10273.0,685.0,23.0,50.0,156.0,1043.0,286.0,479.0,52.0,122.0,313.0,1.0,0.2442672209255766,2021.0,38.73185142041152,-9.154009462578449,25.0,0,0.0,13459.0,13459.0,0,0.7632810758600194,0.0508953116873467,0.0037149862545508,0.0115907571141986,0.0774946132699309,0.0212497213760309,0.0355895683185972,0.0038635857047328,0.009064566461104,0.0232558139534883,0,0
Phd. Virgil Robinson,0.0,5.0,10807.0,976.0,6.0,1804.0,512.0,44.0,307.0,72.0,1651.0,92.0,397.0,112.0,0.2630244213144853,2015.0,38.78605696351206,-9.065658755540165,34.0,0,0.0,16662.0,148.76785714285714,1,0.6486016084503661,0.0585764013923898,0.1082703156883927,0.0307286040091225,0.0026407394070339,0.0184251590445324,0.0043212099387828,0.0990877445684791,0.0055215460328892,0.023826671468011,4,4
Bsc. Jacob Anderson,1.0,1.0,7068.0,2201.0,11.0,1952.0,286.0,419.0,76.0,37.0,610.0,151.0,714.0,61.0,0.0646791583194113,2012.0,38.76767765559014,-9.13193054628945,62.0,0,2.0,13514.0,221.54098360655735,1,0.523013171525825,0.1628681367470771,0.1444428000591978,0.0211632381234275,0.0310048838241823,0.0056237975432884,0.0027379014355483,0.0451383750184993,0.0111735977504809,0.0528340979724729,3,3
Phd. Mark Carter,1.0,1.0,20151.0,3179.0,12.0,1783.0,498.0,526.0,46.0,86.0,603.0,214.0,156.0,75.0,0.071247583676636,2021.0,38.75290856084756,-9.148719068045745,72.0,0,2.0,27242.0,363.2266666666667,1,0.739703399163057,0.1166948094853535,0.0654504074590705,0.0182805961383158,0.0193084208207914,0.0016885691212098,0.003156890096175,0.0221349386975992,0.0078555172160634,0.0057264518023639,3,3
Phd. Douglas Shinn,4.0,4.0,22462.0,2448.0,21.0,180.0,650.0,709.0,1225.0,1457.0,873.0,249.0,326.0,245.0,0.1891686703581888,2011.0,38.73796652904955,-9.138188352071214,42.0,0,3.0,30579.0,124.8122448979592,1,0.7345563949115406,0.0800549396644756,0.0058863926223879,0.0212564178030674,0.0231858464959612,0.0400601720134733,0.0476470780601066,0.0285490042185813,0.0081428431276366,0.0106609110827692,0,0
Ray Baxter,2.0,1.0,8948.0,36.0,7.0,164.0,164.0,735.0,613.0,233.0,851.0,70.0,110.0,12.0,0.5942518014628013,2020.0,38.74768714391486,-9.15700298934536,35.0,0,,11924.0,993.6666666666666,0,0.7504193223750419,0.0030191211003019,0.0137537739013753,0.0137537739013753,0.061640389131164,0.0514089231801408,0.019540422676954,0.0713686682321368,0.005870513250587,0.0092250922509225,2,2
Paula Taylor,0.0,4.0,9563.0,1130.0,18.0,293.0,138.0,259.0,1005.0,237.0,477.0,77.0,337.0,48.0,0.2535533095089556,2016.0,38.72577470241787,-9.154759584854196,47.0,1,1.0,13516.0,281.5833333333333,1,0.7075318141461971,0.0836046167505179,0.0216780112459307,0.0102101213376738,0.0191624741047647,0.0743563184374075,0.0175347736016572,0.0352915063628292,0.0056969517608759,0.0249334122521456,2,2
Phd. Cynthia Winters,0.0,4.0,2747.0,539.0,7.0,1759.0,468.0,126.0,52.0,110.0,2051.0,84.0,589.0,97.0,0.0717102117744877,2021.0,38.78430216445356,-9.073572799040004,64.0,1,2.0,8525.0,87.88659793814433,1,0.3222287390029325,0.0632258064516129,0.2063343108504398,0.0548973607038123,0.0147800586510263,0.006099706744868,0.0129032258064516,0.2405865102639296,0.0098533724340175,0.069090909090909,4,4
Msc. Lance May,5.0,4.0,57218.0,6512.0,8.0,359.0,309.0,660.0,556.0,976.0,1506.0,325.0,489.0,254.0,0.4900554061549108,2004.0,38.75544211344393,-9.155309715383863,84.0,0,2.0,68910.0,271.2992125984252,1,0.8303294151792193,0.0945000725584095,0.0052096938035118,0.0044841097083151,0.0095777100565955,0.0080684951385865,0.0141634015382382,0.0218545929473225,0.0047162966187781,0.007096212451023,0,0
Thomas Zingaro,2.0,3.0,8140.0,1217.0,11.0,131.0,328.0,817.0,681.0,302.0,270.0,157.0,273.0,42.0,0.3907996923456389,2017.0,38.74784802752765,-9.15561939746222,32.0,0,3.0,12316.0,293.23809523809524,0,0.6609288730107178,0.0988145501786294,0.0106365703150373,0.0266320233842156,0.0663364728808054,0.0552939265995453,0.024520948359857,0.0219227021760311,0.0127476453393959,0.0221662877557648,0,0
Msc. Charles Keller,0.0,4.0,15532.0,643.0,14.0,725.0,599.0,138.0,995.0,54.0,2234.0,41.0,339.0,161.0,0.0487644573390697,2016.0,38.735366685951455,-9.079905894265949,47.0,0,1.0,21300.0,132.29813664596273,1,0.7292018779342723,0.03018779342723,0.034037558685446,0.0281220657276995,0.0064788732394366,0.0467136150234741,0.0025352112676056,0.1048826291079812,0.0019248826291079,0.0159154929577464,4,4
Bsc. Mary Pfost,1.0,5.0,3828.0,341.0,11.0,1686.0,451.0,63.0,58.0,98.0,1438.0,141.0,568.0,171.0,,2014.0,38.73468460279785,-9.074398447251106,40.0,1,3.0,8672.0,50.71345029239766,1,0.441420664206642,0.0393219557195572,0.1944188191881918,0.0520064575645756,0.0072647601476014,0.0066881918819188,0.01130073800738,0.1658210332103321,0.0162592250922509,0.0654981549815498,4,4
Marla Gaillard,0.0,3.0,9560.0,341.0,18.0,281.0,82.0,123.0,512.0,419.0,242.0,332.0,235.0,10.0,0.923170133659926,2008.0,38.716591837136086,-9.16661327978813,38.0,1,1.0,12127.0,1212.7,1,0.7883235754927023,0.0281190731425744,0.0231714356394821,0.0067617712542261,0.0101426568813391,0.0422198400263874,0.0345510018965943,0.0199554712624721,0.0273769275171105,0.0193782468871114,0,0
Bsc. Charles Russell,1.0,3.0,22918.0,2833.0,9.0,323.0,860.0,775.0,1151.0,500.0,1664.0,280.0,173.0,398.0,,2008.0,38.74505380524099,-9.12038029590445,72.0,0,2.0,31477.0,79.08793969849246,1,0.728087174762525,0.0900022238459827,0.0102614607491184,0.0273215363598818,0.024621151952219,0.036566381802586,0.0158846141627219,0.0528639959335387,0.0088953839311243,0.0054960765003018,0,0
Bsc. Adam Whalen,1.0,3.0,18566.0,244.0,20.0,2005.0,325.0,515.0,66.0,90.0,647.0,305.0,312.0,41.0,0.1508979094943373,2014.0,38.74488516146439,-9.172656925955875,67.0,0,2.0,23075.0,562.8048780487804,1,0.8045937161430119,0.0105742145178764,0.0868905742145178,0.0140845070422535,0.0223185265438786,0.002860238353196,0.0039003250270855,0.0280390032502708,0.0132177681473456,0.0135211267605633,3,3
Phd. Walter Holmes,1.0,5.0,16520.0,2049.0,19.0,,476.0,849.0,61.0,80.0,292.0,315.0,338.0,92.0,0.0951487816697057,2014.0,38.72119082767917,-9.171860039569076,78.0,0,2.0,20980.0,228.0434782608696,1,0.7874165872259294,0.0976644423260247,0.0,0.0226882745471877,0.040467111534795,0.0029075309818875,0.0038131553860819,0.0139180171591992,0.0150142993326978,0.0161105815061963,0,0
Wanda Delima,1.0,3.0,8014.0,310.0,18.0,842.0,163.0,136.0,850.0,241.0,470.0,193.0,419.0,34.0,0.6807063263184461,2021.0,38.77854940111538,-9.150957993155576,27.0,1,1.0,11638.0,342.29411764705884,1,0.6886062897405052,0.026636879188864,0.0723492008936243,0.0140058429283382,0.0116858566764048,0.0730366042275305,0.0207080254339233,0.0403849458669874,0.0165836054304863,0.0360027496133356,2,2
Nathan Owens,3.0,2.0,15811.0,,7.0,775.0,348.0,518.0,1140.0,1360.0,472.0,71.0,547.0,129.0,0.1772704034014832,2014.0,38.77070650505343,-9.149958067508573,68.0,0,3.0,21042.0,163.11627906976744,1,0.7514019579887843,0.0,0.0368310997053512,0.0165383518676931,0.0246174318030605,0.0541773595665811,0.0646326394829388,0.0224313278205493,0.0033742039730063,0.0259956277920349,0,0
Msc. Donna Pressley,1.0,3.0,20252.0,7258.0,10.0,810.0,707.0,1196.0,1385.0,1474.0,936.0,508.0,567.0,317.0,0.212500332133965,2018.0,38.72314586585103,-9.165472733768862,39.0,1,8.0,35093.0,110.70347003154572,1,0.5770951471803494,0.2068218733080671,0.0230815262303023,0.0201464679565725,0.0340808708289402,0.0394665602826774,0.0420026785968711,0.0266719858661271,0.0144758213888809,0.0161570683612116,0,0
Kevin Hart,1.0,5.0,15997.0,2131.0,14.0,389.0,380.0,852.0,15.0,64.0,316.0,281.0,503.0,222.0,0.4338480574446888,2019.0,38.688506615891335,-9.197689818074725,48.0,0,1.0,20928.0,94.27027027027027,0,0.7643826452599388,0.1018253058103975,0.0185875382262996,0.01815749235474,0.0407110091743119,0.000716743119266,0.0030581039755351,0.0150993883792048,0.013426987767584,0.0240347859327217,0,0
Phd. Daniel Kuebler,1.0,2.0,26671.0,5600.0,8.0,1432.0,1293.0,565.0,1967.0,1564.0,1282.0,481.0,399.0,241.0,0.298539318115178,2016.0,38.73578376956059,-9.160597575602209,39.0,0,5.0,41254.0,171.17842323651453,1,0.6465070053812964,0.1357444126630144,0.0347117855238279,0.0313424152809424,0.0136956416347505,0.0476802249478838,0.0379114752508847,0.0310757744703543,0.0116594754448053,0.0096717894022397,0,0
Leroy Gist,1.0,1.0,12069.0,8148.0,15.0,148.0,552.0,1149.0,620.0,806.0,658.0,1243.0,541.0,73.0,0.1665993834891817,2021.0,38.75786117080919,-9.195939968793672,49.0,0,2.0,25934.0,355.2602739726028,0,0.4653736407804427,0.3141821547003933,0.0057067941698156,0.0212847998766098,0.0443047736562042,0.0239068404411197,0.0310788925734556,0.02537209840364,0.0479293591424384,0.0208606462558803,1,1
Msc. Johnny Koop,0.0,4.0,5914.0,803.0,15.0,1963.0,478.0,339.0,49.0,92.0,1156.0,201.0,322.0,10.0,0.086411116602136,2015.0,38.77226110487346,-9.189977224801272,71.0,0,2.0,11317.0,1131.7,1,0.5225766545904391,0.0709552001413802,0.1734558628611822,0.0422373420517805,0.0299549350534594,0.0043297693735088,0.0081293629053636,0.1021472121586993,0.0177608906954139,0.0284527701687726,4,4
Erin Walker,2.0,2.0,8397.0,516.0,8.0,209.0,296.0,386.0,633.0,600.0,911.0,68.0,295.0,59.0,0.9036145503463766,2014.0,38.74846423988368,-9.15566520645308,30.0,1,2.0,12311.0,208.66101694915253,0,0.6820729428965966,0.041913735683535,0.0169766875152302,0.0240435382990821,0.0313540735927219,0.0514174315652668,0.0487369019575988,0.0739988628056209,0.0055235155551945,0.0239623101291527,2,2
Bsc. Brian Warner,0.0,5.0,2723.0,1998.0,8.0,2363.0,228.0,330.0,49.0,5.0,401.0,232.0,233.0,82.0,0.0787687053624288,2014.0,38.74672775518122,-9.192298341309447,78.0,0,2.0,8562.0,104.41463414634148,0,0.3180331698201354,0.2333566923615977,0.2759869189441719,0.0266292922214435,0.0385423966362999,0.0057229619247839,0.0005839757066106,0.0468348516701705,0.027096472786732,0.0272132679280541,4,4
Phd. Thomas Ramsay,1.0,3.0,6245.0,101.0,11.0,2325.0,723.0,29.0,6.0,41.0,2022.0,80.0,476.0,169.0,0.2187748793621284,2015.0,38.763298494836064,-9.157400936639547,,0,2.0,12048.0,71.28994082840237,1,0.5183432934926959,0.008383134130146,0.1929780876494023,0.0600099601593625,0.0024070385126162,0.0004980079681274,0.0034030544488711,0.1678286852589641,0.0066401062416998,0.0395086321381142,4,4
Missy Brown,1.0,4.0,7432.0,1699.0,11.0,486.0,362.0,1033.0,702.0,366.0,1433.0,356.0,319.0,76.0,0.4647100838704113,2020.0,38.70672747085008,-9.129160564615518,78.0,1,0.0,14188.0,186.68421052631575,0,0.5238229489709614,0.1197490837327318,0.0342542994079503,0.0255145193120947,0.0728080067662813,0.0494784324781505,0.0257964477022836,0.1010008457851705,0.0250916267268113,0.0224837891175641,2,2
Bsc. William Shifflett,3.0,4.0,36636.0,3884.0,12.0,738.0,973.0,1318.0,1517.0,1610.0,1142.0,326.0,313.0,304.0,0.1758625972051928,2003.0,38.78231543578459,-9.19583000431248,43.0,0,8.0,48457.0,159.39802631578948,1,0.7560517572280578,0.080153538188497,0.0152299977299461,0.0200796582537094,0.0271993726396599,0.0313061064448892,0.033225333801102,0.0235672864601605,0.0067276141733908,0.0064593350805869,0,0
Donnie Mcdonald,0.0,5.0,7655.0,1437.0,23.0,279.0,269.0,1139.0,783.0,762.0,1166.0,143.0,689.0,216.0,0.1573395361262001,2021.0,38.726772492007456,-9.173196182006404,39.0,1,2.0,14322.0,66.30555555555556,0,0.534492389331099,0.1003351487222455,0.0194805194805194,0.0187822929758413,0.0795279988828376,0.0546711353162966,0.0532048596564725,0.0814132104454685,0.009984639016897,0.0481078061723223,2,2
Bsc. Carmine Roberson,0.0,1.0,17561.0,1229.0,7.0,522.0,298.0,285.0,837.0,755.0,57.0,175.0,517.0,180.0,0.1864048259552743,2010.0,38.753097200744506,-9.152172093382635,75.0,0,0.0,22236.0,123.53333333333332,1,0.7897553516819572,0.0552707321460694,0.0234754452239611,0.01340169095161,0.0128170534268753,0.0376416621694549,0.0339539485518978,0.002563410685375,0.0078701205252743,0.0232505846375247,0,0
Bsc. Robin Brown,0.0,1.0,15973.0,544.0,7.0,451.0,151.0,29.0,841.0,900.0,1162.0,203.0,,196.0,0.23634736751487,2024.0,38.74953454619075,-9.163449287317832,29.0,1,0.0,20254.0,103.33673469387756,1,0.7886343438333169,0.026858892070702,0.0222672064777327,0.0074553174681544,0.0014318159375925,0.0415226621901846,0.044435667028735,0.0573713834304334,0.010022711563148,0.0,0,0
Phd. Curtis Jackson,1.0,5.0,7770.0,1788.0,12.0,1869.0,475.0,300.0,55.0,67.0,1049.0,182.0,401.0,62.0,0.0359322010539084,2015.0,38.7091347612148,-9.120651786947436,41.0,0,2.0,13956.0,225.0967741935484,1,0.556749785038693,0.1281169389509888,0.1339208942390369,0.0340355402694181,0.0214961306964746,0.0039409572943536,0.0048008025222126,0.0751648036686729,0.0130409859558612,0.0287331613642877,3,3
Pamela Daley,1.0,2.0,7969.0,5643.0,14.0,77.0,419.0,218.0,1110.0,413.0,538.0,424.0,242.0,125.0,0.1767049017294244,2017.0,38.72355867431154,-9.130078476762,45.0,1,2.0,17053.0,136.424,0,0.4673078050782853,0.33090951738697,0.0045153345452413,0.0245704568111182,0.012783674426787,0.0650911863015305,0.0242186125608397,0.0315487011083093,0.024863660353017,0.0141910514279012,0,0
Phd. Charles Sherman,2.0,3.0,1271.0,3496.0,19.0,279.0,1086.0,803.0,752.0,1707.0,1485.0,276.0,292.0,283.0,0.7288508625861956,2010.0,38.78393204759341,-9.138089816027298,37.0,0,2.0,11447.0,40.4487632508834,1,0.1110334585480912,0.3054075303572988,0.0243731982178736,0.0948720188695728,0.0701493841181095,0.0656940683148423,0.1491220407093561,0.1297283130951341,0.0241111208176814,0.0255088669520398,2,2
Msc. Donald Stollings,0.0,2.0,34556.0,737.0,6.0,747.0,253.0,238.0,917.0,882.0,921.0,178.0,330.0,143.0,0.0603918760531278,2014.0,38.74126710100675,-9.172670961160794,44.0,0,2.0,39759.0,278.034965034965,1,0.8691365476998919,0.0185366835181971,0.0187881988983626,0.006363339118187,0.0059860660479388,0.023063960361176,0.0221836565305968,0.0231645665132422,0.0044769737669458,0.0083000075454614,0,0
